zona,actividad,valor
Zona metropolitana de Chihuahua,48,32.0
Zona metropolitana de Puerto Vallarta,48,142.0
Zona metropolitana de La Piedad-Pénjamo,48,16.0
Zona metropolitana de Villahermosa,48,269.0
Metrópoli municipal de Ciudad Victoria,48,22.0
Zona metropolitana de Xalapa,48,44.0
Zona metropolitana de Tijuana,114,150.0
Metrópoli municipal de Irapuato,114,44.0
Zona metropolitana de Zamora,114,20.0
Metrópoli municipal de Nuevo Laredo,114,31.0
Zona metropolitana de Zacatecas-Guadalupe,114,60.0
Metrópoli municipal de Ciudad Juárez,13,78.0
Zona conurbada de Tianguistenco,13,14.0
Zona conurbada de Salina Cruz,13,9.0
Zona metropolitana de San Luis Potosí,13,172.0
Metrópoli municipal de Los Cabos,12,26.0
Zona metropolitana de Cuautla,12,10.0
Zona metropolitana de Oaxaca,12,31.0
Zona metropolitana de Puebla-Tlaxcala,12,122.0
Metrópoli municipal de Mazatlán,12,19.0
Zona conurbada de Valladolid,12,0.0
Metrópoli municipal de Uruapan,294,4.0
Zona metropolitana de Chihuahua,58,8.0
Metrópoli municipal de Matamoros,232,5.0
Zona metropolitana de Guaymas,295,0.0
Zona metropolitana de Celaya,192,0.0
Zona metropolitana de Tuxtla Gutiérrez,108,2.0
Zona metropolitana de Delicias,55,63.0
Zona metropolitana de Aguascalientes,28,528.0
Metrópoli municipal de Mexicali,28,215.0
Zona metropolitana de Monclova-Frontera,28,109.0
Metrópoli municipal de Ciudad Juárez,28,286.0
Zona conurbada de Lázaro Cárdenas,28,76.0
Zona conurbada de Sahuayo,28,181.0
Zona metropolitana de Puebla-Tlaxcala,28,2157.0
Metrópoli municipal de Chetumal,28,81.0
Zona metropolitana de Tlaxcala-Apizaco,28,1082.0
Zona metropolitana de Saltillo,190,2.0
Zona metropolitana de Tapachula,190,0.0
Zona metropolitana de la Ciudad de México,190,29.0
Metrópoli municipal de Guanajuato,190,2.0
Zona metropolitana de Pachuca,190,0.0
Zona metropolitana de Toluca,190,4.0
Zona metropolitana de Zamora,190,4.0
Zona metropolitana de Cuernavaca,190,0.0
Zona conurbada de Rioverde,190,0.0
Zona metropolitana de Guadalajara,105,691.0
Zona metropolitana de Zamora,105,3.0
Zona conurbada de Sahuayo,105,1082.0
Zona conurbada de Tehuantepec,105,5.0
Zona metropolitana de San Luis Potosí,105,16.0
Metrópoli municipal de Los Mochis,105,8.0
Zona metropolitana de Tijuana,294,14.0
Zona metropolitana de Monclova-Frontera,294,2.0
Zona conurbada de Sahuayo,294,42.0
Zona metropolitana de San Martín Texmelucan,294,3.0
Zona metropolitana de Orizaba,294,10.0
Zona metropolitana de Zacatecas-Guadalupe,294,2.0
Zona metropolitana de Delicias,84,6.0
Zona metropolitana de Chilpancingo,84,828.0
Zona conurbada de Juchitán de Zaragoza,84,39.0
Zona metropolitana de Puebla-Tlaxcala,84,166.0
Zona metropolitana de Toluca,127,30.0
Zona conurbada de Sahuayo,127,4.0
Zona metropolitana de Monterrey,127,12.0
Metrópoli municipal de Campeche,55,50.0
Zona conurbada de Hidalgo del Parral,55,60.0
Metrópoli municipal de Durango,55,271.0
Zona conurbada de Moroleón-Uriangato,55,88.0
Zona metropolitana de Cuernavaca,55,375.0
Metrópoli municipal de Playa del Carmen,55,48.0
Zona metropolitana de San Luis Potosí,55,444.0
Zona conurbada de Acayucan,55,47.0
Metrópoli municipal de Ensenada,295,1.0
Zona conurbada de Sabinas,295,1.0
Zona metropolitana de Tuxtla Gutiérrez,295,1.0
Metrópoli municipal de Ciudad Juárez,295,7.0
Zona metropolitana de Celaya,295,1.0
Zona metropolitana de Cuautla,295,1.0
Zona metropolitana de Monterrey,295,25.0
Zona metropolitana de Poza Rica,295,2.0
Metrópoli municipal de Mexicali,192,1.0
Metrópoli municipal de Campeche,192,0.0
Zona conurbada de Tecomán,192,0.0
Zona metropolitana de Tapachula,192,0.0
Zona conurbada de Moroleón-Uriangato,192,0.0
Zona metropolitana de San Luis Potosí,192,0.0
Zona metropolitana de Poza Rica,192,0.0
Zona metropolitana de León,46,304.0
Zona conurbada de Juchitán de Zaragoza,46,37.0
Metrópoli municipal de Playa del Carmen,46,6.0
Zona metropolitana de Orizaba,46,35.0
Zona metropolitana de Xalapa,46,78.0
Zona conurbada de Juchitán de Zaragoza,58,0.0
Zona metropolitana de Tampico,58,4.0
Metrópoli municipal de Ensenada,158,0.0
Zona conurbada de Tecomán,158,0.0
Zona metropolitana de Tapachula,158,0.0
Zona conurbada de Atitalaquia,158,0.0
Zona conurbada de Matehuala,158,0.0
Zona metropolitana de Guaymas,158,0.0
Zona metropolitana de Tepic,29,446.0
Zona conurbada de Juchitán de Zaragoza,29,219.0
Zona metropolitana de Cancún,29,344.0
Zona metropolitana de Piedras Negras,232,2.0
Zona conurbada de Sabinas,232,1.0
Metrópoli municipal de Guanajuato,232,1.0
Zona metropolitana de Pachuca,232,9.0
Zona conurbada de Ozumba,232,0.0
Zona metropolitana de Tepic,232,6.0
Zona metropolitana de Querétaro,232,9.0
Metrópoli municipal de Ciudad Obregón,232,1.0
Zona conurbada de Sabinas,76,35.0
Zona conurbada de Ocotlán,76,107.0
Zona metropolitana de Tepic,76,404.0
Metrópoli municipal de Matamoros,76,276.0
Zona metropolitana de Orizaba,76,351.0
Zona metropolitana de Tijuana,233,6.0
Metrópoli municipal de Campeche,233,1.0
Zona metropolitana de Oaxaca,233,9.0
Metrópoli municipal de Mazatlán,233,4.0
Metrópoli municipal de Mexicali,65,1.0
Metrópoli municipal de La Paz,65,0.0
Metrópoli municipal de Los Cabos,65,0.0
Zona metropolitana de Tuxtla Gutiérrez,65,0.0
Zona metropolitana de Puerto Vallarta,65,0.0
Zona metropolitana de Toluca,65,6.0
Metrópoli municipal de Chetumal,65,0.0
Zona metropolitana de Mérida,65,3.0
Zona metropolitana de Aguascalientes,234,0.0
Metrópoli municipal de Los Cabos,234,0.0
Zona conurbada de Moroleón-Uriangato,234,0.0
Metrópoli municipal de Uruapan,234,0.0
Zona metropolitana de Tlaxcala-Apizaco,234,0.0
Metrópoli municipal de La Paz,52,0.0
Metrópoli municipal de Irapuato,52,0.0
Zona conurbada de Tianguistenco,52,0.0
Metrópoli municipal de Los Cabos,159,0.0
Zona metropolitana de Toluca,159,3.0
Zona conurbada de Tehuantepec,159,0.0
Zona metropolitana de Xalapa,159,1.0
Zona conurbada de Huauchinango,68,0.0
Zona conurbada de Teziutlán,68,2.0
Metrópoli municipal de Los Mochis,68,5.0
Zona metropolitana de la Ciudad de México,108,383.0
Zona metropolitana de Cuernavaca,108,5.0
Zona conurbada de Juchitán de Zaragoza,108,0.0
Zona metropolitana de Querétaro,108,34.0
Zona metropolitana de Tampico,108,13.0
Zona metropolitana de Xalapa,108,0.0
Metrópoli municipal de Irapuato,3,62.0
Zona conurbada de Sahuayo,85,0.0
Zona conurbada de Caborca,85,1.0
Zona metropolitana de Delicias,236,1.0
Zona metropolitana de Colima-Villa de Álvarez,160,3.0
Zona metropolitana de Chilpancingo,160,0.0
Zona metropolitana de Reynosa,160,3.0
Metrópoli municipal de Ensenada,57,3.0
Zona metropolitana de la Ciudad de México,57,523.0
Zona metropolitana de Tulancingo,57,6.0
Zona metropolitana de Cuernavaca,57,22.0
Zona metropolitana de Tlaxcala-Apizaco,57,18.0
Zona metropolitana de Pachuca,161,5.0
Zona conurbada de Ocotlán,218,2.0
Zona metropolitana de Toluca,218,45.0
Zona metropolitana de La Piedad-Pénjamo,218,0.0
Metrópoli municipal de Matamoros,218,1.0
Zona metropolitana de Tepic,51,37.0
Zona metropolitana de Villahermosa,230,0.0
Zona metropolitana de Xalapa,51,88.0
Zona metropolitana de Piedras Negras,104,0.0
Zona metropolitana de Chilpancingo,103,11.0
Zona conurbada de Silao,189,0.0
Metrópoli municipal de Ensenada,103,2.0
Metrópoli municipal de La Paz,103,1.0
Zona conurbada de Tianguistenco,103,22.0
Zona metropolitana de La Piedad-Pénjamo,103,35.0
Zona conurbada de Tehuantepec,103,13.0
Metrópoli municipal de Los Cabos,5,26.0
Zona metropolitana de Monclova-Frontera,5,19.0
Zona metropolitana de la Ciudad de México,5,837.0
Metrópoli municipal de Irapuato,5,68.0
Zona conurbada de Moroleón-Uriangato,5,10.0
Zona conurbada de Tianguistenco,5,20.0
Zona metropolitana de Querétaro,5,88.0
Zona metropolitana de Villahermosa,5,55.0
Zona metropolitana de Tlaxcala-Apizaco,5,94.0
Zona conurbada de Tehuantepec,41,1880.0
Zona metropolitana de San Luis Potosí,41,1603.0
Zona metropolitana de Córdoba,41,570.0
Zona metropolitana de Orizaba,41,1101.0
Zona metropolitana de Morelia,51,34.0
Zona conurbada de Juchitán de Zaragoza,51,2.0
Zona metropolitana de Puebla-Tlaxcala,51,83.0
Zona metropolitana de Querétaro,51,26.0
Zona metropolitana de Cancún,51,6.0
Zona metropolitana de Orizaba,51,9.0
Metrópoli municipal de Ensenada,154,69.0
Zona metropolitana de Celaya,154,117.0
Zona conurbada de Moroleón-Uriangato,154,22.0
Zona metropolitana de Villahermosa,154,247.0
Zona metropolitana de Tepic,153,0.0
Zona metropolitana de Xalapa,153,0.0
Zona conurbada de Acayucan,153,0.0
Zona metropolitana de Chilpancingo,126,3.0
Zona metropolitana de Pachuca,126,1.0
Zona conurbada de Ozumba,126,0.0
Zona metropolitana de Morelia,126,5.0
Zona metropolitana de Reynosa,126,0.0
Zona metropolitana de Córdoba,126,4.0
Zona metropolitana de Veracruz,126,7.0
Zona metropolitana de Colima-Villa de Álvarez,186,0.0
Zona conurbada de Tecomán,186,0.0
Zona conurbada de Hidalgo del Parral,186,0.0
Metrópoli municipal de Irapuato,186,0.0
Zona conurbada de Atitalaquia,186,0.0
Zona metropolitana de Guadalajara,186,0.0
Zona conurbada de Ozumba,186,6.0
Zona conurbada de Tianguistenco,186,0.0
Zona metropolitana de Morelia,186,1.0
Zona conurbada de Sahuayo,186,0.0
Zona metropolitana de Cuernavaca,186,3.0
Metrópoli municipal de Los Mochis,186,0.0
Zona metropolitana de Reynosa,186,0.0
Zona metropolitana de Poza Rica,186,1.0
Zona metropolitana de Veracruz,186,0.0
Metrópoli municipal de Campeche,155,1.0
Zona metropolitana de Guadalajara,155,1.0
Zona metropolitana de Morelia,155,0.0
Metrópoli municipal de Chetumal,155,0.0
Metrópoli municipal de Los Mochis,155,0.0
Zona metropolitana de Veracruz,155,3.0
Metrópoli municipal de Ensenada,189,0.0
Zona conurbada de Sabinas,189,0.0
Zona conurbada de Tecomán,189,1.0
Zona metropolitana de Tapachula,189,0.0
Zona metropolitana de Tampico,189,0.0
Metrópoli municipal de Ensenada,230,1.0
Zona metropolitana de Puerto Vallarta,230,1.0
Zona metropolitana de Morelia,230,4.0
Zona metropolitana de Guaymas,230,0.0
Zona conurbada de Valladolid,230,0.0
Metrópoli municipal de Los Cabos,104,0.0
Zona metropolitana de León,104,101.0
Zona metropolitana de Oaxaca,104,27.0
Zona conurbada de Huauchinango,104,0.0
Zona metropolitana de San Luis Potosí,104,9.0
Metrópoli municipal de Ciudad Juárez,156,28.0
Metrópoli municipal de Guanajuato,156,2.0
Zona conurbada de Silao,156,8.0
Zona conurbada de Atitalaquia,156,0.0
Zona conurbada de Salina Cruz,156,15.0
Zona metropolitana de Piedras Negras,106,0.0
Zona conurbada de Sahuayo,106,2.0
Zona metropolitana de Tehuacán,106,3.0
Zona metropolitana de Córdoba,106,3.0
Metrópoli municipal de Los Cabos,231,0.0
Metrópoli municipal de Campeche,231,0.0
Metrópoli municipal de Ciudad Juárez,231,0.0
Zona conurbada de Moroleón-Uriangato,231,0.0
Zona metropolitana de Pachuca,231,0.0
Zona metropolitana de Guadalajara,231,3.0
Metrópoli municipal de Chetumal,231,0.0
Zona metropolitana de Tijuana,237,2.0
Zona metropolitana de Saltillo,237,0.0
Zona metropolitana de Puerto Vallarta,237,0.0
Zona conurbada de Tianguistenco,237,0.0
Zona metropolitana de Monterrey,237,6.0
Metrópoli municipal de Hermosillo,237,0.0
Zona metropolitana de Reynosa,237,0.0
Zona conurbada de Moroleón-Uriangato,157,69.0
Zona conurbada de Huauchinango,157,1.0
Metrópoli municipal de Los Mochis,157,0.0
Zona metropolitana de La Laguna,6,95.0
Zona conurbada de Tecomán,188,0.0
Zona conurbada de Atitalaquia,67,4.0
Zona conurbada de Tehuantepec,91,3.0
Metrópoli municipal de Chetumal,91,54.0
Zona metropolitana de Orizaba,91,10.0
Zona metropolitana de Piedras Negras,115,0.0
Zona conurbada de Tianguistenco,115,0.0
Zona metropolitana de La Piedad-Pénjamo,115,6.0
Zona conurbada de Salina Cruz,115,1.0
Metrópoli municipal de Nogales,115,2.0
Zona metropolitana de Villahermosa,115,49.0
Zona metropolitana de Tapachula,204,7.0
Zona metropolitana de Tuxtla Gutiérrez,204,35.0
Zona metropolitana de León,204,88.0
Metrópoli municipal de Guanajuato,204,3.0
Zona metropolitana de Guadalajara,204,155.0
Zona conurbada de Teziutlán,204,3.0
Metrópoli municipal de Chetumal,204,2.0
Metrópoli municipal de Hermosillo,204,93.0
Metrópoli municipal de Matamoros,204,15.0
Zona metropolitana de Coatzacoalcos,204,6.0
Zona conurbada de Valladolid,204,1.0
Zona metropolitana de Toluca,250,22.0
Metrópoli municipal de Playa del Carmen,250,0.0
Zona metropolitana de Xalapa,250,44.0
Metrópoli municipal de Los Cabos,36,16.0
Zona conurbada de Tecomán,36,5.0
Zona metropolitana de Cuernavaca,36,32.0
Zona metropolitana de Monterrey,36,185.0
Zona metropolitana de San Martín Texmelucan,36,6.0
Zona conurbada de Hidalgo del Parral,6,9.0
Zona metropolitana de San Martín Texmelucan,6,15.0
Zona metropolitana de Coatzacoalcos,6,10.0
Metrópoli municipal de Campeche,188,3.0
Zona metropolitana de Monclova-Frontera,188,1.0
Zona conurbada de Caborca,188,0.0
Metrópoli municipal de Matamoros,188,2.0
Zona metropolitana de Minatitlán,188,6.0
Metrópoli municipal de Durango,67,8.0
Zona conurbada de Tehuantepec,67,0.0
Zona metropolitana de La Laguna,83,3.0
Zona metropolitana de Colima-Villa de Álvarez,83,0.0
Zona metropolitana de Chihuahua,83,0.0
Zona metropolitana de Delicias,83,0.0
Zona conurbada de Hidalgo del Parral,83,0.0
Metrópoli municipal de Irapuato,83,1.0
Zona conurbada de Tianguistenco,83,0.0
Zona metropolitana de San Martín Texmelucan,83,0.0
Zona metropolitana de Querétaro,83,2.0
Metrópoli municipal de Ensenada,151,0.0
Zona conurbada de Hidalgo del Parral,151,0.0
Zona metropolitana de León,151,0.0
Zona metropolitana de Cuernavaca,151,1.0
Metrópoli municipal de Playa del Carmen,151,0.0
Metrópoli municipal de Los Mochis,151,1.0
Zona metropolitana de Aguascalientes,125,41.0
Zona metropolitana de Tulancingo,125,1.0
Zona metropolitana de La Piedad-Pénjamo,125,9.0
Zona metropolitana de Minatitlán,125,3.0
Metrópoli municipal de Ensenada,150,37.0
Zona metropolitana de Piedras Negras,150,33.0
Zona conurbada de Sabinas,150,16.0
Zona conurbada de Hidalgo del Parral,150,18.0
Zona metropolitana de Tulancingo,150,35.0
Zona metropolitana de Guadalajara,150,970.0
Zona metropolitana de Puerto Vallarta,150,99.0
Metrópoli municipal de Mazatlán,150,56.0
Zona conurbada de Rioverde,34,11.0
Zona metropolitana de Veracruz,241,2.0
Metrópoli municipal de Ensenada,34,53.0
Zona metropolitana de Monclova-Frontera,34,19.0
Zona metropolitana de Toluca,34,130.0
Zona metropolitana de Cuautla,34,6.0
Zona conurbada de Huauchinango,34,3.0
Zona conurbada de Matehuala,34,4.0
Metrópoli municipal de Los Mochis,34,67.0
Zona metropolitana de Villahermosa,34,17.0
Metrópoli municipal de Ciudad Victoria,34,13.0
Metrópoli municipal de Los Cabos,238,0.0
Zona metropolitana de Saltillo,238,0.0
Zona metropolitana de Tuxtla Gutiérrez,238,0.0
Zona metropolitana de Delicias,238,0.0
Metrópoli municipal de Guanajuato,238,0.0
Zona conurbada de Sahuayo,238,0.0
Zona metropolitana de Cuautla,238,0.0
Metrópoli municipal de Playa del Carmen,238,0.0
Zona conurbada de Matehuala,238,1.0
Zona metropolitana de Villahermosa,238,0.0
Metrópoli municipal de Guanajuato,110,91.0
Zona metropolitana de Monterrey,110,64.0
Zona conurbada de Juchitán de Zaragoza,110,28.0
Zona metropolitana de Cancún,110,4.0
Zona conurbada de Caborca,110,0.0
Zona metropolitana de Mérida,110,14.0
Zona conurbada de Valladolid,110,3.0
Zona metropolitana de Delicias,35,29.0
Metrópoli municipal de Ciudad Juárez,35,183.0
Zona metropolitana de León,35,371.0
Metrópoli municipal de Ciudad Obregón,35,31.0
Metrópoli municipal de Durango,241,1.0
Zona conurbada de Atitalaquia,241,0.0
Metrópoli municipal de Ciudad Victoria,241,0.0
Zona conurbada de Sabinas,42,1.0
Zona metropolitana de Tuxtla Gutiérrez,42,7.0
Zona conurbada de Atitalaquia,42,0.0
Zona metropolitana de Puerto Vallarta,42,7.0
Zona metropolitana de Tepic,42,4.0
Zona metropolitana de Reynosa,42,5.0
Zona conurbada de Huamantla,42,0.0
Metrópoli municipal de Los Cabos,163,0.0
Zona metropolitana de Morelia,163,1.0
Zona conurbada de Lázaro Cárdenas,163,0.0
Zona metropolitana de Tepic,163,0.0
Zona metropolitana de Reynosa,163,0.0
Zona metropolitana de Zacatecas-Guadalupe,163,0.0
Metrópoli municipal de Playa del Carmen,242,2.0
Zona conurbada de Caborca,242,3.0
Zona metropolitana de Tampico,242,12.0
Zona metropolitana de Puerto Vallarta,26,101.0
Zona metropolitana de San Martín Texmelucan,26,48.0
Zona conurbada de Huauchinango,26,4.0
Metrópoli municipal de Nogales,26,41.0
Zona metropolitana de Minatitlán,26,50.0
Zona metropolitana de Poza Rica,26,26.0
Zona metropolitana de Colima-Villa de Álvarez,164,0.0
Zona metropolitana de León,164,0.0
Zona conurbada de Silao,164,0.0
Zona metropolitana de Toluca,164,1.0
Zona conurbada de Ozumba,164,0.0
Zona conurbada de Tianguistenco,164,0.0
Zona conurbada de Teziutlán,164,1.0
Zona metropolitana de Veracruz,164,2.0
Metrópoli municipal de Los Cabos,128,0.0
Metrópoli municipal de Campeche,128,0.0
Zona conurbada de Silao,128,6.0
Metrópoli municipal de Acapulco,128,0.0
Zona metropolitana de Cuautla,128,0.0
Zona metropolitana de San Luis Potosí,128,13.0
Zona conurbada de Huamantla,128,0.0
Zona metropolitana de Minatitlán,128,0.0
Zona metropolitana de Delicias,112,0.0
Zona metropolitana de Guadalajara,112,93.0
Zona metropolitana de Tepic,112,2.0
Zona metropolitana de Tehuacán,112,2.0
Zona conurbada de Huauchinango,112,0.0
Zona metropolitana de San Luis Potosí,112,39.0
Zona metropolitana de Guaymas,112,2.0
Zona metropolitana de Córdoba,112,1.0
Zona metropolitana de Poza Rica,112,1.0
Zona metropolitana de Veracruz,112,4.0
Zona metropolitana de Chihuahua,69,0.0
Zona conurbada de Hidalgo del Parral,69,1.0
Zona metropolitana de Cuernavaca,69,0.0
Zona metropolitana de Tampico,69,0.0
Zona metropolitana de Córdoba,69,0.0
Zona metropolitana de Tuxtla Gutiérrez,70,3.0
Zona conurbada de Tianguistenco,70,2.0
Zona conurbada de Salina Cruz,70,0.0
Zona conurbada de Rioverde,70,0.0
Zona metropolitana de Guaymas,70,0.0
Zona metropolitana de Minatitlán,70,0.0
Metrópoli municipal de Ensenada,165,1.0
Metrópoli municipal de Irapuato,165,3.0
Zona metropolitana de Tulancingo,165,1.0
Metrópoli municipal de Hermosillo,165,2.0
Zona metropolitana de Poza Rica,165,0.0
Zona metropolitana de Chilpancingo,200,1.0
Metrópoli municipal de La Paz,23,27.0
Zona conurbada de Moroleón-Uriangato,23,23.0
Zona metropolitana de Zamora,23,40.0
Metrópoli municipal de Chetumal,23,15.0
Zona metropolitana de Zacatecas-Guadalupe,23,45.0
Zona metropolitana de Monterrey,247,341.0
Zona metropolitana de Guaymas,247,9.0
Metrópoli municipal de Hermosillo,247,83.0
Metrópoli municipal de Nogales,247,16.0
Zona conurbada de Caborca,247,5.0
Zona metropolitana de Orizaba,247,17.0
Zona metropolitana de Guaymas,15,4.0
Zona metropolitana de Delicias,198,1.0
Metrópoli municipal de Durango,198,2.0
Zona metropolitana de Orizaba,198,1.0
Zona metropolitana de la Ciudad de México,4,400.0
Zona metropolitana de Tulancingo,4,14.0
Metrópoli municipal de Matamoros,4,32.0
Zona metropolitana de Xalapa,4,6.0
Zona metropolitana de Tulancingo,53,63.0
Zona conurbada de Ozumba,53,13.0
Zona metropolitana de Querétaro,53,275.0
Zona metropolitana de San Luis Potosí,53,397.0
Zona metropolitana de Córdoba,53,178.0
Zona metropolitana de Aguascalientes,54,38.0
Metrópoli municipal de Guanajuato,54,3.0
Zona conurbada de Atitalaquia,54,0.0
Zona conurbada de Tianguistenco,54,3.0
Zona metropolitana de Morelia,54,13.0
Metrópoli municipal de Ciudad Obregón,54,2.0
